,text,target
3471,jepang nyata kondisi darurat aku tuh emang liat sana kaya aja gitu kalo vlognya jerome bahkan kuliah udah mulai offline gaada jaga jarak tetep pake masker,Positives
3472,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
3473,kangen ken jalan ket pagi sampe bengi koyok biyen pas jaman kuliah offline parkir sepeda kampus terus balik malem jam semangat garap moga lancar ndang sidang ndang lulus ndang kerja ndang ngelamar aku wkwkwk,Positives
3474,gpp angkat biar ngerasain kuliah offline,Positives
3475,askrl akhir bntr kuliah smg offline bisa jauh ortu,Positives
3476,random bgt gua tbtb kgn kuliah offline,Positives
3477,gairah bgt ngerjakan sistem lapor sendiri semi psbb enak semua serba tengah kuliah offline engk bimbing offline kan sama aja jatuh wkwk ken ngerjain bareng temann,Positives
3478,cepet cepet kuliah offline dong gua mau bunuh dosen bimbing,Positives
3479,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
3480,siap kuliah offline hadap dosen rese kalo punya parfum banyak ayo kuliah offline,Positives
3481,akhir lagi cape bgt nugas kejer deadline rasa kaya mau nyerah taoi udah terlalu jauh buat stop jadi gtu cuma doa aja moga cepat kelar tugas nya terus aku mau kuliah offline aja soal gaenak nugas sendiri gada nemenin,Positives
3482,kuliah offline minggu ena kyknya cmn liat doang,Positives
3483,tutup ada pasti kapan buka seperti kalau udah mulai kuliah offline note seperti,Positives
3484,mantauin terus ttg covid gegara byk gupek kuliah bakal offline,Positives
3485,samaa gue ken kuliah offline biar dapet jajan,Positives
3486,gue ngga sabar kuliah offline tabung uang jajan gue,Positives
3487,pak nugraha abis kelas selalu nge update berita kuliah offline,Positives
3488,kuliah daring efek lebih capek kuliah offline karna jam kuliah jam,Positives
3489,dulu jaman kuliah offline gapernah puasa pas ramadhan,Positives
3490,hahaha the power pepet pas kuliah offline pernah ngerjain kaca,Positives
3491,kangen kuliah offline terus ketemu temen basa basi gak kelas,Positives
3492,bentar kuliah offline mau beli baju biar gak gembel,Positives
3493,waktu pas kuliah offline sering bolos kelas umum bisa balik rumah kalo hari jepit wkwk bolos kelas mager ken rebah aja kosan bolos tuh selalu kelas umum sih kalo matkul jurus mah paling rajin,Positives
3494,kuliah offline dongg gabut nya udah terlalu mana rugi,Positives
3495,bes akhir bntr kuliah smg offline bisa jauh ortu,Positives
3496,terus akhir rencana main jogjanya pending sampe semester depan mungkin semester depan udah mulai kuliah offline belum masuk semester depan dapet berita duka gin,Positives
3497,tadi semester udah rencana mau jogja awal kira bakal offline kuliah udah banyak rencana mau ngunjungin tempat apa aja bareng ehh nyata kuliah online akhir gajadi buat netep jogja,Positives
3498,moga cepat kelar coronanya biar bisa kuliah offline soal sama sekali pernah kampus nnti pas tanya sama maba malah bingung,Positives
3499,gpp mangan seng akeh ngene loh kuliah wes offline,Positives
3500,ngeliat jawab pas kuliah semester sama kek wow serius aku jawab kok niat benar pilih kata baik semenjak kulon ampon kok aku malas bodoh sii pikir cuma udah penting ngerjekan ayok kuliah offline udh bnar bnar jenuh aku,Positives
3501,kalo dulu sering pas kuliah offline sih tiap kampus bawa botol isi makan kucing jadi kalo duduk lobby terus kucing tinggal kasih,Positives
3502,udah offline temen dateng jaga prokesnya moga batas biar gak terlalu banyak,Positives
3503,gua dosa apa sih sama dosen tiap gilir kel gua kuliah offline minta online mulu tau gin mudik aja kemaren,Positives
3504,mau lulus gin enggak pas libur ken offline ampe kuliah,Positives
3505,allah mimpi kuliah offline terus temen temen kampus ngasih tau padahal kuliah udah mulai awal april,Positives
3506,kuliah lama pandemic pernah nyatet padahal dulu pas offline rajin bgtt,Positives
3507,efek sepi gann lama ketemu temen kurang interaksi temen sebayaa biasa karena jenuh sama aktivitas hari gann skrg serba sendiri apa jarang ketemu temen bener kek jaman kuliah offline duluu gituu memang makin dewasa sering ngerasa,Positives
3508,ayodong kuliah offline kapann gakuat bgt gua dapet jajan bulan,Positives
3509,udah offline temen dateng jaga prokesnya moga batas biar gak terlalu banyak,Positives
3510,dulu pas mas kuliah offline hampir tiap hari make lift khusus dosen soal enak antri wangi hehe maaf pak,Positives
3511,suka main game nonton sosmed dosen jelas ngerjain tugas belakang bahkan tidur antuk pernah duduk depan dosen kerja matkul lain kangen susasanah kuliah offline,Positives
3512,tidur pas kuliah offline maupun online pas kuliah offline suka food pas kelas izin keluar kelas makan kantin,Positives
3513,kadang kayak sedih akhir akhir smt ada begini bener bener ngerasa deket bener sama anak anak kampus super duper kangen kuliah offline,Positives
3514,kuliah offline auto aku samperin sih haha,Positives
3515,oalah doain aku ngerasain pas kuliah dijogja offline,Positives
3516,rest sih skrng nunggu offline kuliah soal uang jajan bakal balik full klo offline,Positives
3517,klo pas kuliah offline nama jemur kadang selamat pas gua full kuliah enak tidur kadang belah rame bet gua lbh suka sendiri kadang kalo makan sendiri ngenes,Positives
3518,dulu pas kuliah offline neng tempat kerja kadang bingung kalo kelas dada orang sana fleksibel pas kuliah offline gin beda tempat kerja enak nder cape padahal wfh gatau,Positives
3519,tekad kerja sampe mampus pas kuliah offline buat nyamperin tuh bch tau doi udh tinggal obrol line patah hati,Positives
3520,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3521,allah gue ken cepetan jepun kuliah offline kin slesainnyhyyeywhirhwirhiwhriuw,Positives
3522,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3523,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3524,iyaa makanya entah sampe kapan jogja mungkin kalo kuliah dah offline baru balik,Positives
3525,maaf nder aku team offline tidak salty kok aku mau kuliah offline,Positives
3526,kuliah gamau ubah jadi offline aja sekali kelas zoom full cam habis,Positives
3527,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3528,offline gaksih waktu vlive bareng lee know dulu bukan habis kuliah,Positives
3529,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3530,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3531,enggk kayak banyak base gtu ken kuliah sekolah offline maba tuh masa prnh ngerasain beneran kuliah wkw,Positives
3532,kalau kuliah offline semngt min,Positives
3533,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3534,aku pen kuliah offline banyak materi bikin aku makin aja bukan makin pinter entah aku gabisa adaptasi aku cuma ngerasa minim diskusi share dapat klean,Positives
3535,jam gin dulu pas jaman offline pulang kuliah gabut pusgewong dulu naik bikun,Positives
3536,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3537,paling berat pas mau minta uang semester kuliah nya offline bayar full padahal pake fasilitas kampus,Positives
3538,sbnrnya jadi kuliah offline gasih bingung bgt deh diphpin atau beneran kali,Positives
3539,kalau kuliah offline akan kurang ceroboh,Positives
3540,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3541,kasih wktu misal hari jam jam tentu aja hype idol aku biasa kalau kuliah offline emg padet bgt kuliah organisasi tugas praktek aku luangin waktu biasa malem smpe tidur buat nonton konten gitu pas libur gitu,Positives
3542,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3543,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3544,capek gue jadi babu terus rumah kapan sih kuliah offline ini gue ken ngerantau sumpah tinggal sama ortu gratis bayar mental health,Positives
3545,kapan kuliah offline woilaa kapan,Positives
3546,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3547,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3548,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3549,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3550,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3551,pas kuliah offline sering haha bakal makin rame kalo mall sana pindah kesitu,Positives
3552,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3553,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3554,alloh kuliah offline,Positives
3555,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3556,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3557,sayang sekali sedia city mall silah tunggu hingga kuliah offline wkwk,Positives
3558,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3559,ken kuliah offline,Positives
3560,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3561,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3562,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3563,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3564,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3565,nontonin video pak barra jadi kangen banget kuliah offline,Positives
3566,inggris mulai buka kuliah offline bagi besar vaksinasi coba apply deh,Positives
3567,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3568,buat absen pus jajan sih kau kuliah offline kalau online gin paling buat bayar parkir mall,Positives
3569,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3570,moga tahun kuliah offline ptn tuju amin,Positives
3571,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3572,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3573,wah epic gua mimpi kuliah offline pdahal cuman tidur menit wkwkwk,Positives
3574,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3575,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3576,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3577,harap kuliah offline cepat ken matiin notif banget,Positives
3578,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3579,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3580,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3581,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3582,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3583,pro emng bangt laksana offline spy proses transfer ilmu ajar yang ajar lebih efekti,Positives
3584,kggnn kuliah offline bgt,Positives
3585,ken kuliah offline ken segala sesuatu serba offline,Positives
3586,aku paham kalau bahaya itu blablabla jadi semua aku serah pihak kait kalau ditanyain begini aku pihak pro sekolah kuliah offline aku tau offline bakal lebih sulit aku tetep milih offline,Positives
3587,gue tbtb ngerasa vibes vibes aura aura kuliah offline dulu,Positives
3588,proo kuliah anjirr yakali offline,Positives
3589,iyaa avv cemangatt gua klo kuliah pgnnya offline,Positives
3590,tidur meja ajar bawa vibes kuliah offline mau kuliah offline dong,Positives
3591,pro sih lebih efektif offline sih angin temu lebih ngerti lah minim ketimbang online kadang ditingal gitu turut kuliah online susah banget buat mahamin apalahi matkul penting buat bahan skripsi gitu paham,Positives
3592,pro emng bangt laksana offline spy proses transfer ilmu ajar ajar lebih efektif sekolah online nge buat siswa kejar nilai bukan ilmu kuliah susah banget cok klo online jurus yang bnyk praktikum hadeeh,Positives
3593,deket sana lah smt depan uda kuliah offline kan jadi stay sby,Positives
3594,noo bukan maksud gak harga dapat yaa selagi kuliah cari relasi banyak ikut organisasi kek biar punya temen nambah temen kalo kuliah offline kan lebih mudah buat dapet temen jangan terlalu rasa sendiri yaa teman cari,Positives
3595,emang kejam nder teman kampus semester aku udah semester sekarang malah ngerasa free gitu gak punya geng main sama siapa aja gapapa nder gak perlu rasa minder ingat tuju kamu kuliah datang duduk pulang kalo offline,Positives
3596,keingetan sama kata kata dosen waktu utbk kemaren kasi mahasiswa pak kuliah online kasih tugas terus kenapa alas vaksin biar bisa kuliah offline,Positives
3597,deket gegara jemput doi stasiun waktu jaman pandemi kuliah mas offline,Positives
3598,mumpung kuliah offline kan nih habis lebaran,Positives
3599,coba sksd dikit dikit nder misal tanya tugas hal putar kuliah kalo udah kuliah offline waktu temen temenmu ngobrol kamu nimbrung aja awal simak dulu obrol kalo kamu nyambung coba buat ikut suara semangat nder,Positives
3600,alias aku rindu kuliah offline,Positives
3601,bete lah anjing plis pen kuliah offline nyaman lah emg knp sih klo nyaman lah anjir,Positives
